RegionID,FileName,LoopDepth,IterationSpace,BasicBlocks,IntArithmetic,FloatArithmetic,IntMultiply,FloatMultiply,IntDivision,FloatDivision,BitwiseCount,IntModulus,FloatModulus,SpecialFunctions,FMAOperations,Loads,Stores,BytesRead,BytesWritten,StrideClass,IndirectAccesses,ReductionVars,FunctionCalls,ArraysAccessed,BranchCount,SelectCount,SerialTime,OpenMP3Time,OpenMP45ResidentTime,OpenMP45ObservedTime,OpenMP45IsolatedTime,OpenACCResidentTime,OpenACCObservedTime,OpenACCIsolatedTime
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_20.c,2,400,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_20.c,2,400,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_21.c,2,441,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_21.c,2,441,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_21.c,2,441,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_21.c,2,441,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_22.c,2,484,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_22.c,2,484,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_22.c,2,484,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_22.c,2,484,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_23.c,2,529,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_23.c,2,529,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_23.c,2,529,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_23.c,2,529,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_24.c,2,576,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_24.c,2,576,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_24.c,2,576,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_24.c,2,576,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_25.c,2,625,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_25.c,2,625,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_25.c,2,625,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_25.c,2,625,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_26.c,2,676,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_26.c,2,676,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_26.c,2,676,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_26.c,2,676,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_27.c,2,729,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_27.c,2,729,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_27.c,2,729,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_27.c,2,729,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_28.c,2,784,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_28.c,2,784,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_28.c,2,784,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_28.c,2,784,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_29.c,2,841,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_29.c,2,841,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_29.c,2,841,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_29.c,2,841,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_30.c,2,900,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_30.c,2,900,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_30.c,2,900,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_30.c,2,900,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_31.c,2,961,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_31.c,2,961,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_31.c,2,961,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_31.c,2,961,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_32.c,2,1024,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_32.c,2,1024,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_32.c,2,1024,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_32.c,2,1024,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_33.c,2,1089,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_33.c,2,1089,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_33.c,2,1089,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_33.c,2,1089,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_34.c,2,1156,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_34.c,2,1156,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_34.c,2,1156,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_34.c,2,1156,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_35.c,2,1225,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_35.c,2,1225,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_35.c,2,1225,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_35.c,2,1225,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_36.c,2,1296,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_36.c,2,1296,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_36.c,2,1296,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_36.c,2,1296,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_37.c,2,1369,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_37.c,2,1369,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_37.c,2,1369,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_37.c,2,1369,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_38.c,2,1444,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_38.c,2,1444,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_38.c,2,1444,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_38.c,2,1444,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_39.c,2,1521,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_39.c,2,1521,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_39.c,2,1521,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_39.c,2,1521,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_40.c,2,1600,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_40.c,2,1600,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_40.c,2,1600,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_40.c,2,1600,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_41.c,2,1681,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_41.c,2,1681,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_41.c,2,1681,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_41.c,2,1681,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_42.c,2,1764,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_42.c,2,1764,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_42.c,2,1764,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_42.c,2,1764,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_43.c,2,1849,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_43.c,2,1849,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_43.c,2,1849,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_43.c,2,1849,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_44.c,2,1936,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_44.c,2,1936,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_44.c,2,1936,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_44.c,2,1936,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_45.c,2,2025,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_45.c,2,2025,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_45.c,2,2025,10,0,0,0,0,3,0,0,0,0,0,0,1,1,4,4,1,0,0,0,2,2,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_idUj3D/feature_variants/matrixTranspose_serial_N_45.c,2,2025,5,2,0,0,0,0,0,1,0,0,0,0,1,1,4,4,1,0,0,0,2,0,1,,,,,,,,
